domain, index, method, duration (ms), f
SAT, 3, FS-ILS, 600000, 2.0
SAT, 3, FS-ILS, 600000, 3.0
SAT, 3, FS-ILS, 600000, 3.0
SAT, 3, FS-ILS, 600000, 2.0
SAT, 3, FS-ILS, 600000, 2.0
SAT, 3, FS-ILS, 600000, 2.0
SAT, 3, FS-ILS, 600000, 1.0
SAT, 3, FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 4.0
SAT, 3, NR-FS-ILS, 600000, 4.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 1.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 4.0
SAT, 3, NR-FS-ILS, 600000, 4.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 1.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 5.0
SAT, 3, NR-FS-ILS, 600000, 4.0
SAT, 3, NR-FS-ILS, 600000, 4.0
SAT, 3, NR-FS-ILS, 600000, 1.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 5.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 5.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 3.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, NR-FS-ILS, 600000, 2.0
SAT, 3, EPH, 600000, 15.0
SAT, 3, EPH, 600000, 5.0
SAT, 3, EPH, 600000, 13.0
SAT, 3, EPH, 600000, 5.0
SAT, 3, EPH, 600000, 16.0
SAT, 3, EPH, 600000, 9.0
SAT, 3, EPH, 600000, 4.0
SAT, 3, EPH, 600000, 10.0
SAT, 3, EPH, 600000, 5.0
SAT, 3, EPH, 600000, 3.0
SAT, 3, EPH, 600000, 7.0
SAT, 3, EPH, 600000, 15.0
SAT, 3, EPH, 600000, 10.0
SAT, 3, EPH, 600000, 10.0
SAT, 3, EPH, 600000, 9.0
SAT, 3, EPH, 600000, 15.0
SAT, 3, EPH, 600000, 10.0
SAT, 3, EPH, 600000, 10.0
SAT, 3, EPH, 600000, 8.0
SAT, 3, EPH, 600000, 13.0
SAT, 3, EPH, 600000, 6.0
SAT, 3, EPH, 600000, 6.0
SAT, 3, EPH, 600000, 13.0
SAT, 3, EPH, 600000, 9.0
SAT, 3, EPH, 600000, 7.0
SAT, 3, EPH, 600000, 6.0
SAT, 3, EPH, 600000, 5.0
SAT, 3, EPH, 600000, 13.0
SAT, 3, EPH, 600000, 9.0
SAT, 3, EPH, 600000, 7.0
SAT, 3, EPH, 600000, 7.0
SAT, 3, AA-HH, 600000, 96.0
SAT, 3, AA-HH, 600000, 83.0
SAT, 3, AA-HH, 600000, 96.0
SAT, 3, AA-HH, 600000, 80.0
SAT, 3, AA-HH, 600000, 93.0
SAT, 3, AA-HH, 600000, 89.0
SAT, 3, AA-HH, 600000, 98.0
SAT, 3, AA-HH, 600000, 90.0
SAT, 3, AA-HH, 600000, 86.0
SAT, 3, AA-HH, 600000, 79.0
SAT, 3, AA-HH, 600000, 90.0
SAT, 3, AA-HH, 600000, 94.0
SAT, 3, AA-HH, 600000, 97.0
SAT, 3, AA-HH, 600000, 91.0
SAT, 3, AA-HH, 600000, 89.0
SAT, 3, AA-HH, 600000, 75.0
SAT, 3, AA-HH, 600000, 99.0
SAT, 3, AA-HH, 600000, 86.0
SAT, 3, AA-HH, 600000, 101.0
SAT, 3, AA-HH, 600000, 89.0
SAT, 3, AA-HH, 600000, 92.0
SAT, 3, AA-HH, 600000, 97.0
SAT, 3, AA-HH, 600000, 90.0
SAT, 3, AA-HH, 600000, 85.0
SAT, 3, AA-HH, 600000, 83.0
SAT, 3, AA-HH, 600000, 77.0
SAT, 3, AA-HH, 600000, 93.0
SAT, 3, AA-HH, 600000, 80.0
SAT, 3, AA-HH, 600000, 91.0
SAT, 3, AA-HH, 600000, 72.0
SAT, 3, AA-HH, 600000, 85.0
SAT, 3, ANW-HH, 600000, 38.0
SAT, 3, ANW-HH, 600000, 45.0
SAT, 3, ANW-HH, 600000, 40.0
SAT, 3, ANW-HH, 600000, 35.0
SAT, 3, ANW-HH, 600000, 38.0
SAT, 3, ANW-HH, 600000, 36.0
SAT, 3, ANW-HH, 600000, 34.0
SAT, 3, ANW-HH, 600000, 32.0
SAT, 3, ANW-HH, 600000, 39.0
SAT, 3, ANW-HH, 600000, 38.0
SAT, 3, ANW-HH, 600000, 31.0
SAT, 3, ANW-HH, 600000, 29.0
SAT, 3, ANW-HH, 600000, 28.0
SAT, 3, ANW-HH, 600000, 36.0
SAT, 3, ANW-HH, 600000, 42.0
SAT, 3, ANW-HH, 600000, 40.0
SAT, 3, ANW-HH, 600000, 34.0
SAT, 3, ANW-HH, 600000, 33.0
SAT, 3, ANW-HH, 600000, 39.0
SAT, 3, ANW-HH, 600000, 43.0
SAT, 3, ANW-HH, 600000, 42.0
SAT, 3, ANW-HH, 600000, 28.0
SAT, 3, ANW-HH, 600000, 40.0
SAT, 3, ANW-HH, 600000, 46.0
SAT, 3, ANW-HH, 600000, 36.0
SAT, 3, ANW-HH, 600000, 37.0
SAT, 3, ANW-HH, 600000, 39.0
SAT, 3, ANW-HH, 600000, 35.0
SAT, 3, ANW-HH, 600000, 34.0
SAT, 3, ANW-HH, 600000, 37.0
SAT, 3, ANW-HH, 600000, 37.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 4.0
SAT, 4, Adap-HH, 600000, 3.0
SAT, 4, Adap-HH, 600000, 12.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 5.0
SAT, 4, Adap-HH, 600000, 3.0
SAT, 4, Adap-HH, 600000, 7.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 3.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 1.0
SAT, 4, Adap-HH, 600000, 1.0
SAT, 4, Adap-HH, 600000, 6.0
SAT, 4, Adap-HH, 600000, 3.0
SAT, 4, Adap-HH, 600000, 4.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 1.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 3.0
SAT, 4, Adap-HH, 600000, 6.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 3.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, Adap-HH, 600000, 4.0
SAT, 4, Adap-HH, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 3.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 0.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 0.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 1.0
SAT, 4, FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 0.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 0.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 3.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 6.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 8.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 1.0
SAT, 4, NR-FS-ILS, 600000, 3.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 0.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 2.0
SAT, 4, NR-FS-ILS, 600000, 4.0
SAT, 4, NR-FS-ILS, 600000, 3.0
SAT, 4, NR-FS-ILS, 600000, 3.0
SAT, 4, EPH, 600000, 10.0
SAT, 4, EPH, 600000, 7.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 5.0
SAT, 4, EPH, 600000, 7.0
SAT, 4, EPH, 600000, 7.0
SAT, 4, EPH, 600000, 8.0
SAT, 4, EPH, 600000, 4.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 7.0
SAT, 4, EPH, 600000, 4.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 7.0
SAT, 4, EPH, 600000, 5.0
SAT, 4, EPH, 600000, 5.0
SAT, 4, EPH, 600000, 5.0
SAT, 4, EPH, 600000, 8.0
SAT, 4, EPH, 600000, 9.0
SAT, 4, EPH, 600000, 10.0
SAT, 4, EPH, 600000, 5.0
SAT, 4, EPH, 600000, 8.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 32.0
SAT, 4, EPH, 600000, 8.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 8.0
SAT, 4, EPH, 600000, 8.0
SAT, 4, EPH, 600000, 6.0
SAT, 4, EPH, 600000, 2.0
SAT, 4, EPH, 600000, 5.0
SAT, 4, AA-HH, 600000, 113.0
SAT, 4, AA-HH, 600000, 80.0
SAT, 4, AA-HH, 600000, 109.0
SAT, 4, AA-HH, 600000, 90.0
SAT, 4, AA-HH, 600000, 87.0
SAT, 4, AA-HH, 600000, 93.0
SAT, 4, AA-HH, 600000, 97.0
SAT, 4, AA-HH, 600000, 99.0
SAT, 4, AA-HH, 600000, 96.0
SAT, 4, AA-HH, 600000, 90.0
SAT, 4, AA-HH, 600000, 103.0
SAT, 4, AA-HH, 600000, 103.0
SAT, 4, AA-HH, 600000, 102.0
SAT, 4, AA-HH, 600000, 101.0
SAT, 4, AA-HH, 600000, 104.0
SAT, 4, AA-HH, 600000, 100.0
SAT, 4, AA-HH, 600000, 105.0
SAT, 4, AA-HH, 600000, 101.0
SAT, 4, AA-HH, 600000, 100.0
SAT, 4, AA-HH, 600000, 102.0
SAT, 4, AA-HH, 600000, 95.0
SAT, 4, AA-HH, 600000, 104.0
SAT, 4, AA-HH, 600000, 104.0
SAT, 4, AA-HH, 600000, 80.0
SAT, 4, AA-HH, 600000, 85.0
SAT, 4, AA-HH, 600000, 95.0
SAT, 4, AA-HH, 600000, 110.0
SAT, 4, AA-HH, 600000, 99.0
SAT, 4, AA-HH, 600000, 78.0
SAT, 4, AA-HH, 600000, 93.0
SAT, 4, AA-HH, 600000, 115.0
SAT, 4, ANW-HH, 600000, 53.0
SAT, 4, ANW-HH, 600000, 48.0
SAT, 4, ANW-HH, 600000, 46.0
SAT, 4, ANW-HH, 600000, 49.0
SAT, 4, ANW-HH, 600000, 49.0
SAT, 4, ANW-HH, 600000, 40.0
SAT, 4, ANW-HH, 600000, 39.0
SAT, 4, ANW-HH, 600000, 52.0
SAT, 4, ANW-HH, 600000, 47.0
SAT, 4, ANW-HH, 600000, 44.0
SAT, 4, ANW-HH, 600000, 45.0
SAT, 4, ANW-HH, 600000, 46.0
SAT, 4, ANW-HH, 600000, 40.0
SAT, 4, ANW-HH, 600000, 45.0
SAT, 4, ANW-HH, 600000, 43.0
SAT, 4, ANW-HH, 600000, 45.0
SAT, 4, ANW-HH, 600000, 41.0
SAT, 4, ANW-HH, 600000, 49.0
SAT, 4, ANW-HH, 600000, 49.0
SAT, 4, ANW-HH, 600000, 45.0
SAT, 4, ANW-HH, 600000, 43.0
SAT, 4, ANW-HH, 600000, 41.0
SAT, 4, ANW-HH, 600000, 51.0
SAT, 4, ANW-HH, 600000, 44.0
SAT, 4, ANW-HH, 600000, 44.0
SAT, 4, ANW-HH, 600000, 48.0
SAT, 4, ANW-HH, 600000, 48.0
SAT, 4, ANW-HH, 600000, 44.0
SAT, 4, ANW-HH, 600000, 48.0
SAT, 4, ANW-HH, 600000, 54.0
SAT, 4, ANW-HH, 600000, 39.0
SAT, 5, Adap-HH, 600000, 13.0
SAT, 5, Adap-HH, 600000, 5.0
SAT, 5, Adap-HH, 600000, 6.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 1.0
SAT, 5, Adap-HH, 600000, 4.0
SAT, 5, Adap-HH, 600000, 6.0
SAT, 5, Adap-HH, 600000, 10.0
SAT, 5, Adap-HH, 600000, 4.0
SAT, 5, Adap-HH, 600000, 11.0
SAT, 5, Adap-HH, 600000, 2.0
SAT, 5, Adap-HH, 600000, 2.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 4.0
SAT, 5, Adap-HH, 600000, 6.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 11.0
SAT, 5, Adap-HH, 600000, 13.0
SAT, 5, Adap-HH, 600000, 10.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 6.0
SAT, 5, Adap-HH, 600000, 4.0
SAT, 5, Adap-HH, 600000, 5.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 9.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 3.0
SAT, 5, Adap-HH, 600000, 5.0
SAT, 5, Adap-HH, 600000, 10.0
SAT, 5, Adap-HH, 600000, 11.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 4.0
SAT, 5, FS-ILS, 600000, 4.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 1.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 1.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 4.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 1.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 1.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 6.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 1.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 4.0
SAT, 5, FS-ILS, 600000, 3.0
SAT, 5, FS-ILS, 600000, 5.0
SAT, 5, FS-ILS, 600000, 2.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 16.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 1.0
SAT, 5, NR-FS-ILS, 600000, 1.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 2.0
SAT, 5, NR-FS-ILS, 600000, 1.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 4.0
SAT, 5, NR-FS-ILS, 600000, 1.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 5.0
SAT, 5, NR-FS-ILS, 600000, 2.0
SAT, 5, NR-FS-ILS, 600000, 4.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 5.0
SAT, 5, NR-FS-ILS, 600000, 6.0
SAT, 5, NR-FS-ILS, 600000, 7.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, NR-FS-ILS, 600000, 3.0
SAT, 5, EPH, 600000, 18.0
SAT, 5, EPH, 600000, 18.0
SAT, 5, EPH, 600000, 16.0
SAT, 5, EPH, 600000, 13.0
SAT, 5, EPH, 600000, 48.0
SAT, 5, EPH, 600000, 28.0
SAT, 5, EPH, 600000, 8.0
SAT, 5, EPH, 600000, 18.0
SAT, 5, EPH, 600000, 44.0
SAT, 5, EPH, 600000, 40.0
SAT, 5, EPH, 600000, 12.0
SAT, 5, EPH, 600000, 14.0
SAT, 5, EPH, 600000, 41.0
SAT, 5, EPH, 600000, 7.0
SAT, 5, EPH, 600000, 11.0
SAT, 5, EPH, 600000, 24.0
SAT, 5, EPH, 600000, 18.0
SAT, 5, EPH, 600000, 11.0
SAT, 5, EPH, 600000, 41.0
SAT, 5, EPH, 600000, 11.0
SAT, 5, EPH, 600000, 12.0
SAT, 5, EPH, 600000, 43.0
SAT, 5, EPH, 600000, 6.0
SAT, 5, EPH, 600000, 12.0
SAT, 5, EPH, 600000, 35.0
SAT, 5, EPH, 600000, 14.0
SAT, 5, EPH, 600000, 9.0
SAT, 5, EPH, 600000, 14.0
SAT, 5, EPH, 600000, 12.0
SAT, 5, EPH, 600000, 44.0
SAT, 5, EPH, 600000, 10.0
SAT, 5, AA-HH, 600000, 182.0
SAT, 5, AA-HH, 600000, 175.0
SAT, 5, AA-HH, 600000, 161.0
SAT, 5, AA-HH, 600000, 179.0
SAT, 5, AA-HH, 600000, 163.0
SAT, 5, AA-HH, 600000, 185.0
SAT, 5, AA-HH, 600000, 167.0
SAT, 5, AA-HH, 600000, 171.0
SAT, 5, AA-HH, 600000, 164.0
SAT, 5, AA-HH, 600000, 165.0
SAT, 5, AA-HH, 600000, 181.0
SAT, 5, AA-HH, 600000, 173.0
SAT, 5, AA-HH, 600000, 174.0
SAT, 5, AA-HH, 600000, 164.0
SAT, 5, AA-HH, 600000, 156.0
SAT, 5, AA-HH, 600000, 165.0
SAT, 5, AA-HH, 600000, 170.0
SAT, 5, AA-HH, 600000, 152.0
SAT, 5, AA-HH, 600000, 151.0
SAT, 5, AA-HH, 600000, 181.0
SAT, 5, AA-HH, 600000, 161.0
SAT, 5, AA-HH, 600000, 159.0
SAT, 5, AA-HH, 600000, 176.0
SAT, 5, AA-HH, 600000, 176.0
SAT, 5, AA-HH, 600000, 175.0
SAT, 5, AA-HH, 600000, 157.0
SAT, 5, AA-HH, 600000, 183.0
SAT, 5, AA-HH, 600000, 178.0
SAT, 5, AA-HH, 600000, 161.0
SAT, 5, AA-HH, 600000, 180.0
SAT, 5, AA-HH, 600000, 144.0
SAT, 5, ANW-HH, 600000, 68.0
SAT, 5, ANW-HH, 600000, 62.0
SAT, 5, ANW-HH, 600000, 75.0
SAT, 5, ANW-HH, 600000, 66.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 71.0
SAT, 5, ANW-HH, 600000, 61.0
SAT, 5, ANW-HH, 600000, 66.0
SAT, 5, ANW-HH, 600000, 62.0
SAT, 5, ANW-HH, 600000, 74.0
SAT, 5, ANW-HH, 600000, 74.0
SAT, 5, ANW-HH, 600000, 70.0
SAT, 5, ANW-HH, 600000, 62.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 61.0
SAT, 5, ANW-HH, 600000, 69.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 61.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 62.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 63.0
SAT, 5, ANW-HH, 600000, 68.0
SAT, 5, ANW-HH, 600000, 68.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 72.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 5, ANW-HH, 600000, 71.0
SAT, 5, ANW-HH, 600000, 57.0
SAT, 5, ANW-HH, 600000, 72.0
SAT, 5, ANW-HH, 600000, 67.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 7.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 6.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 7.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 7.0
SAT, 6, Adap-HH, 600000, 6.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 6.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 6.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 6.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 6.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, Adap-HH, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 7.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 7.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 7.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 7.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, FS-ILS, 600000, 5.0
SAT, 6, FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 8.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 8.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 8.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 8.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 7.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 6.0
SAT, 6, NR-FS-ILS, 600000, 9.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, NR-FS-ILS, 600000, 5.0
SAT, 6, EPH, 600000, 10.0
SAT, 6, EPH, 600000, 6.0
SAT, 6, EPH, 600000, 7.0
SAT, 6, EPH, 600000, 10.0
SAT, 6, EPH, 600000, 7.0
SAT, 6, EPH, 600000, 9.0
SAT, 6, EPH, 600000, 8.0
SAT, 6, EPH, 600000, 6.0
SAT, 6, EPH, 600000, 6.0
SAT, 6, EPH, 600000, 9.0
SAT, 6, EPH, 600000, 8.0
SAT, 6, EPH, 600000, 8.0
